 | 211   | 49  | 65535 | 65535 | 65535 | 65535 | 1    | 0.84717  | 0.59489   | 
 | 211   | 50  | 65535 | 65535 | 65535 | 65535 | 1    | 0.57617  | 0.48736   | 
 | 13    | 51  | 65535 | 65535 | 65535 | 65535 | 1    | 0.25415  | 0.61793   | 
 | 211   | 52  | 65535 | 65535 | 65535 | 65535 | 1    | 0.25317  | 0.49693   | 
 | 22    | 53  | 65535 | 65535 | 65535 | 65535 | 1    | 0.10516  | 1.793     | 
 | 22    | 54  | 65535 | 65535 | 65535 | 65535 | 1    | 0.096191 | 0.0043947 | 
 | -211  | 55  | 65535 | 65535 | 65535 | 65535 | 1    | 0.78516  | 2.6379    | 
 | -211  | 56  | 65535 | 65535 | 65535 | 65535 | 1    | 0.59912  | 2.7089    | 
 | 22    | 57  | 65535 | 65535 | 65535 | 65535 | 1    | 0.06366  | 2.4876    | 
 | 211   | 58  | 65535 | 65535 | 65535 | 65535 | 1    | 0.9165   | 2.7959    | 
 | -211  | 59  | 65535 | 65535 | 65535 | 65535 | 1    | 0.8042   | 4.449     | 
 | 22    | 60  | 65535 | 65535 | 65535 | 65535 | 1    | 0.28345  | 2.9642    | 
 | 22    | 61  | 65535 | 65535 | 65535 | 65535 | 1    | 0.245    | 4.1299    | 
 | 22    | 62  | 65535 | 65535 | 65535 | 65535 | 1    | 0.18213  | 3.8527    | 
 | 22    | 63  | 65535 | 65535 | 65535 | 65535 | 1    | 0.17273  | 4.3905    | 
 | 22    | 64  | 65535 | 65535 | 65535 | 65535 | 1    | 0.090027 | 3.6803    | 
 | 22    | 65  | 65535 | 65535 | 65535 | 65535 | 1    | 0.030029 | 4.5853    | 
 | 11    | 66  | 65535 | 65535 | 65535 | 65535 | 1    | 0.011955 | 4.5652    | 
 -----------------------------------------------------------------------------
N_gp = 177
 -----------------------------------------------------------------------------
 | id    | ind | d1    | d2    | mo1   | mo2   | stat | pt       | eta       | 
 -----------------------------------------------------------------------------
 | 21    | 0   | 2     | 3     | 65535 | 65535 | 21   |    0     | 23040     | 
 | 1     | 1   | 2     | 3     | 65535 | 65535 | 21   |    0     | -23828    | 
 | -6    | 2   | 6     | 7     | 0     | 1     | 22   | 176.54   | -0.55347  | 
 | 5     | 3   | 65535 | 65535 | 0     | 1     | 23   | 22.697   | -1.4941   | 
 | 2     | 4   | 65535 | 65535 | 0     | 1     | 23   | 142.6    | -2.4575   | 
 | 21    | 5   | 65535 | 65535 | 0     | 1     | 23   | 48.295   | 2.0743    | 
 | -5    | 6   | 65535 | 65535 | 2     | 65535 | 23   | 60.478   | -0.88226  | 
 | -24   | 7   | 8     | 9     | 2     | 65535 | 22   | 149.05   | -0.24169  | 
 | 3     | 8   | 65535 | 65535 | 7     | 65535 | 23   | 28.648   | 0.067077  | 
 | -4    | 9   | 65535 | 65535 | 7     | 65535 | 23   | 138.09   | -0.27365  | 
 | 211   | 10  | 65535 | 65535 | 65535 | 65535 | 1    | 0.37915  | -0.14939  | 
 | -211  | 11  | 65535 | 65535 | 65535 | 65535 | 1    | 0.15344  | -0.77328  | 
 | 211   | 12  | 65535 | 65535 | 65535 | 65535 | 1    | 8.7656   | -0.28551  | 
 | 22    | 13  | 65535 | 65535 | 65535 | 65535 | 1    | 2.0508   | -0.2721   | 
 | 22    | 14  | 65535 | 65535 | 65535 | 65535 | 1    | 7.4258   | -0.25526  | 
 | -211  | 15  | 65535 | 65535 | 65535 | 65535 | 1    | 9.2656   | -0.2584   | 
 | 211   | 16  | 65535 | 65535 | 65535 | 65535 | 1    | 1.0674   | -0.30334  | 
 | -211  | 17  | 65535 | 65535 | 65535 | 65535 | 1    | 1.4707   | -0.5163   | 
 | 22    | 18  | 65535 | 65535 | 65535 | 65535 | 1    | 1.0674   | -0.37007  | 
 | 211   | 19  | 65535 | 65535 | 65535 | 65535 | 1    | 0.2063   | -0.69783  | 
 | 211   | 20  | 65535 | 65535 | 65535 | 65535 | 1    | 0.40454  | -0.51802  | 
 | 22    | 21  | 65535 | 65535 | 65535 | 65535 | 1    | 0.032806 | -0.36055  | 
 | 11    | 22  | 65535 | 65535 | 65535 | 65535 | 1    | 6.3438   | -0.30763  | 
 | 22    | 23  | 65535 | 65535 | 65535 | 65535 | 1    | 0.19409  | -0.22962  | 
 | 22    | 24  | 65535 | 65535 | 65535 | 65535 | 1    | 0.32446  | -0.12983  | 
 | 22    | 25  | 65535 | 65535 | 65535 | 65535 | 1    | 0.17529  | 0.039918  | 
 | 22    | 26  | 65535 | 65535 | 65535 | 65535 | 1    | 0.081299 | -0.13788  | 
 | 211   | 27  | 65535 | 65535 | 65535 | 65535 | 1    | 22.469   | -0.24629  | 
 | 130   | 28  | 65535 | 65535 | 65535 | 65535 | 1    | 55.281   | -0.26406  | 
 | 321   | 29  | 65535 | 65535 | 65535 | 65535 | 1    | 12.336   | -2.637    | 
 | -211  | 30  | 65535 | 65535 | 65535 | 65535 | 1    | 19.953   | -2.5976   | 
 | -211  | 31  | 65535 | 65535 | 65535 | 65535 | 1    | 1.5264   | -2.3444   | 
 | 211   | 32  | 65535 | 65535 | 65535 | 65535 | 1    | 0.70068  | -2.5414   | 
 | -2112 | 33  | 65535 | 65535 | 65535 | 65535 | 1    | 2.5918   | -2.8387   | 
 | -211  | 34  | 65535 | 65535 | 65535 | 65535 | 1    | 0.17444  | -2.7036   | 
 | -321  | 35  | 65535 | 65535 | 65535 | 65535 | 1    | 7.3086   | -2.5887   | 
 | 211   | 36  | 65535 | 65535 | 65535 | 65535 | 1    | 9.75     | -2.6087   | 
 | -211  | 37  | 65535 | 65535 | 65535 | 65535 | 1    | 1.4912   | -2.5072   | 
 | 211   | 38  | 65535 | 65535 | 65535 | 65535 | 1    | 0.95898  | -2.7433   | 
 | 211   | 39  | 65535 | 65535 | 65535 | 65535 | 1    | 1.9307   | -2.3043   | 
 | 130   | 40  | 65535 | 65535 | 65535 | 65535 | 1    | 0.39282  | -3.1997   | 
 | 310   | 41  | 65535 | 65535 | 65535 | 65535 | 1    | 0.3623   | -2.8485   | 
 | 211   | 42  | 65535 | 65535 | 65535 | 65535 | 1    | 1.2012   | -2.5379   | 
 | -211  | 43  | 65535 | 65535 | 65535 | 65535 | 1    | 3.3164   | -2.4558   | 
 | 22    | 44  | 65535 | 65535 | 65535 | 65535 | 1    | 0.91357  | -2.6015   | 
 | 211   | 45  | 65535 | 65535 | 65535 | 65535 | 1    | 0.48267  | -2.8167   | 
 | -211  | 46  | 65535 | 65535 | 65535 | 65535 | 1    | 0.70996  | -2.3282   | 
 | 22    | 47  | 65535 | 65535 | 65535 | 65535 | 1    | 0.58154  | -2.6504   | 
 | 22    | 48  | 65535 | 65535 | 65535 | 65535 | 1    | 1.6855   | -2.5159   | 
 | 22    | 49  | 65535 | 65535 | 65535 | 65535 | 1    | 0.11591  | -2.455    | 
 | 2212  | 50  | 65535 | 65535 | 65535 | 65535 | 1    | 3.1465   | -2.6599   | 
 | -2212 | 51  | 65535 | 65535 | 65535 | 65535 | 1    | 3.916    | -2.5668   | 
 | 211   | 52  | 65535 | 65535 | 65535 | 65535 | 1    | 1.0254   | -2.7911   | 
 | 310   | 53  | 65535 | 65535 | 65535 | 65535 | 1    | 26.891   | -2.6998   | 
 | 130   | 54  | 65535 | 65535 | 65535 | 65535 | 1    | 23.156   | -2.6861   | 
 | 22    | 55  | 65535 | 65535 | 65535 | 65535 | 1    | 2.7656   | -2.7586   | 
 | 22    | 56  | 65535 | 65535 | 65535 | 65535 | 1    | 2.5449   | -2.7091   | 
 | 22    | 57  | 65535 | 65535 | 65535 | 65535 | 1    | 0.1098   | -2.8305   | 
 | -211  | 58  | 65535 | 65535 | 65535 | 65535 | 1    | 0.26758  | -2.5788   | 
 | 211   | 59  | 65535 | 65535 | 65535 | 65535 | 1    | 0.41187  | -2.2803   | 
 | -211  | 60  | 65535 | 65535 | 65535 | 65535 | 1    | 0.60303  | -3.2586   | 
 | 2212  | 61  | 65535 | 65535 | 65535 | 65535 | 1    | 1.3955   | -3.3687   | 
 | -211  | 62  | 65535 | 65535 | 65535 | 65535 | 1    | 1.3135   | -2.0832   | 
 | -211  | 63  | 65535 | 65535 | 65535 | 65535 | 1    | 1.4004   | -2.0565   | 
 | 22    | 64  | 65535 | 65535 | 65535 | 65535 | 1    | 4.2031   | -2.0082   | 
 | 22    | 65  | 65535 | 65535 | 65535 | 65535 | 1    | 2.9316   | -1.9727   | 
 | 22    | 66  | 65535 | 65535 | 65535 | 65535 | 1    | 0.010887 | -2.6555   | 
 | 22    | 67  | 65535 | 65535 | 65535 | 65535 | 1    | 0.67383  | -1.8928   | 
 | 22    | 68  | 65535 | 65535 | 65535 | 65535 | 1    | 0.35986  | -1.9289   | 
 | 22    | 69  | 65535 | 65535 | 65535 | 65535 | 1    | 2.4531   | -1.884    | 
 | 22    | 70  | 65535 | 65535 | 65535 | 65535 | 1    | 0.085022 | -2.1763   | 
 | 22    | 71  | 65535 | 65535 | 65535 | 65535 | 1    | 0.33472  | -2.7575   | 
 | 22    | 72  | 65535 | 65535 | 65535 | 65535 | 1    | 0.040009 | -3.1997   | 
 | 22    | 73  | 65535 | 65535 | 65535 | 65535 | 1    | 0.75635  | -1.9617   | 
 | 22    | 74  | 65535 | 65535 | 65535 | 65535 | 1    | 3.5312   | -1.969    | 
 | 211   | 75  | 65535 | 65535 | 65535 | 65535 | 1    | 1.7969   | -1.8576   | 
 | 22    | 76  | 65535 | 65535 | 65535 | 65535 | 1    | 0.16919  | -3.0816   | 
 | 22    | 77  | 65535 | 65535 | 65535 | 65535 | 1    | 0.072876 | -2.0589   | 
 | 22    | 78  | 65535 | 65535 | 65535 | 65535 | 1    | 0.72754  | -2.6842   | 
 | 22    | 79  | 65535 | 65535 | 65535 | 65535 | 1    | 0.031372 | -2.0345   | 
 | -211  | 80  | 65535 | 65535 | 65535 | 65535 | 1    | 0.99268  | -0.63317  | 
 | 2112  | 81  | 65535 | 65535 | 65535 | 65535 | 1    | 1.8701   | -0.76437  | 
 | -2212 | 82  | 65535 | 65535 | 65535 | 65535 | 1    | 2.3789   | -0.56039  | 
 | 211   | 83  | 65535 | 65535 | 65535 | 65535 | 1    | 0.27954  | -0.68152  | 
 | 321   | 84  | 65535 | 65535 | 65535 | 65535 | 1    | 1.1426   | 0.13299   | 
 | -211  | 85  | 65535 | 65535 | 65535 | 65535 | 1    | 3.4238   | 0.21661   | 
 | 321   | 86  | 65535 | 65535 | 65535 | 65535 | 1    | 1.1299   | 0.26766   | 
 | 310   | 87  | 65535 | 65535 | 65535 | 65535 | 1    | 0.57568  | -0.78759  | 
 | -211  | 88  | 65535 | 65535 | 65535 | 65535 | 1    | 0.33081  | -0.49109  | 
 | -211  | 89  | 65535 | 65535 | 65535 | 65535 | 1    | 2.0078   | -0.8392   | 
 | -211  | 90  | 65535 | 65535 | 65535 | 65535 | 1    | 1.2402   | 0.24228   | 
 | 22    | 91  | 65535 | 65535 | 65535 | 65535 | 1    | 0.050598 | -0.06299  | 
 | -211  | 92  | 65535 | 65535 | 65535 | 65535 | 1    | 1.082    | -0.92613  | 
 | -211  | 93  | 65535 | 65535 | 65535 | 65535 | 1    | 0.13501  | -0.89753  | 
 | 22    | 94  | 65535 | 65535 | 65535 | 65535 | 1    | 0.12488  | -0.67385  | 
 | 130   | 95  | 65535 | 65535 | 65535 | 65535 | 1    | 0.75879  | 0.37216   | 
 | 310   | 96  | 65535 | 65535 | 65535 | 65535 | 1    | 1.2266   | 0.36447   | 
 | 22    | 97  | 65535 | 65535 | 65535 | 65535 | 1    | 0.073608 | 0.031312  | 
 | 22    | 98  | 65535 | 65535 | 65535 | 65535 | 1    | 0.23096  | 0.080752  | 
 | 22    | 99  | 65535 | 65535 | 65535 | 65535 | 1    | 0.034454 | -0.10547  | 
 | 22    | 100 | 65535 | 65535 | 65535 | 65535 | 1    | 1.0225   | 0.095767  | 
 | 22    | 101 | 65535 | 65535 | 65535 | 65535 | 1    | 2.0371   | 0.0045778 | 
 | 22    | 102 | 65535 | 65535 | 65535 | 65535 | 1    | 0.4104   | 0.09595   | 
 | 22    | 103 | 65535 | 65535 | 65535 | 65535 | 1    | 0.08313  | -0.57222  | 
 | 22    | 104 | 65535 | 65535 | 65535 | 65535 | 1    | 0.146    | -0.96518  | 
 | 22    | 105 | 65535 | 65535 | 65535 | 65535 | 1    | 0.25806  | -0.90201  | 
 | 22    | 106 | 65535 | 65535 | 65535 | 65535 | 1    | 0.53613  | -0.94137  | 
 | 22    | 107 | 65535 | 65535 | 65535 | 65535 | 1    | 0.49487  | -0.97983  | 
 | -321  | 108 | 65535 | 65535 | 65535 | 65535 | 1    | 0.39941  | -1.4444   | 
 | 321   | 109 | 65535 | 65535 | 65535 | 65535 | 1    | 1.4189   | -1.5209   | 
 | -321  | 110 | 65535 | 65535 | 65535 | 65535 | 1    | 0.99023  | -0.44331  | 
 | -321  | 111 | 65535 | 65535 | 65535 | 65535 | 1    | 0.91895  | -0.96673  | 
 | 211   | 112 | 65535 | 65535 | 65535 | 65535 | 1    | 0.85938  | -0.32561  | 
 | 130   | 113 | 65535 | 65535 | 65535 | 65535 | 1    | 8.4219   | -1.5434   | 
 | -211  | 114 | 65535 | 65535 | 65535 | 65535 | 1    | 0.32642  | -1.6268   | 
 | -211  | 115 | 65535 | 65535 | 65535 | 65535 | 1    | 0.080811 | -1.7991   | 
 | 211   | 116 | 65535 | 65535 | 65535 | 65535 | 1    | 0.27979  | -0.61791  | 
 | 13    | 117 | 65535 | 65535 | 65535 | 65535 | 1    | 0.91895  | -1.3472   | 
 | 22    | 118 | 65535 | 65535 | 65535 | 65535 | 1    | 3.7207   | -0.93826  | 
 | 22    | 119 | 65535 | 65535 | 65535 | 65535 | 1    | 0.44287  | -1.0126   | 
 | 22    | 120 | 65535 | 65535 | 65535 | 65535 | 1    | 0.86621  | -0.80276  | 
 | 22    | 121 | 65535 | 65535 | 65535 | 65535 | 1    | 0.10889  | -0.2342   | 
 | 22    | 122 | 65535 | 65535 | 65535 | 65535 | 1    | 0.16479  | -0.56581  | 
 | 211   | 123 | 65535 | 65535 | 65535 | 65535 | 1    | 0.21155  | -1.0352   | 
 | -11   | 124 | 65535 | 65535 | 65535 | 65535 | 1    | 15.578   | -0.75039  | 
 | 22    | 125 | 65535 | 65535 | 65535 | 65535 | 1    | 0.4165   | -0.79562  | 
 | 22    | 126 | 65535 | 65535 | 65535 | 65535 | 1    | 1.5117   | -1.3019   | 
 | 22    | 127 | 65535 | 65535 | 65535 | 65535 | 1    | 0.58105  | -1.2096   | 
 | 310   | 128 | 65535 | 65535 | 65535 | 65535 | 1    | 10.539   | -0.95978  | 
 | 211   | 129 | 65535 | 65535 | 65535 | 65535 | 1    | 2.5352   | -0.91463  | 
 | -211  | 130 | 65535 | 65535 | 65535 | 65535 | 1    | 0.59473  | -0.89018  | 
 | 22    | 131 | 65535 | 65535 | 65535 | 65535 | 1    | 5.4766   | -0.8478   | 
 | 22    | 132 | 65535 | 65535 | 65535 | 65535 | 1    | 1.7812   | -0.87967  | 
 | -2112 | 133 | 65535 | 65535 | 65535 | 65535 | 1    | 2.3809   | -3.5757   | 
 | 2212  | 134 | 65535 | 65535 | 65535 | 65535 | 1    | 2.1973   | -2.8162   | 
 | 22    | 135 | 65535 | 65535 | 65535 | 65535 | 1    | 1.7168   | -3.7023   | 
 | -211  | 136 | 65535 | 65535 | 65535 | 65535 | 1    | 1.6299   | -2.695    | 
 | 22    | 137 | 65535 | 65535 | 65535 | 65535 | 1    | 1.1875   | -3.3469   | 
 | 211   | 138 | 65535 | 65535 | 65535 | 65535 | 1    | 0.83057  | -3.5553   | 
 | 211   | 139 | 65535 | 65535 | 65535 | 65535 | 1    | 0.80811  | -3.8205   | 
 | -211  | 140 | 65535 | 65535 | 65535 | 65535 | 1    | 0.71777  | -3.1757   | 
 | 211   | 141 | 65535 | 65535 | 65535 | 65535 | 1    | 0.68994  | -2.9294   | 
 | -211  | 142 | 65535 | 65535 | 65535 | 65535 | 1    | 0.63281  | -3.1944   | 
 | 22    | 143 | 65535 | 65535 | 65535 | 65535 | 1    | 0.53662  | -3.5253   | 
 | 22    | 144 | 65535 | 65535 | 65535 | 65535 | 1    | 0.4873   | -3.8371   | 
 | 22    | 145 | 65535 | 65535 | 65535 | 65535 | 1    | 0.40967  | -3.2982   | 
 | 22    | 146 | 65535 | 65535 | 65535 | 65535 | 1    | 0.37524  | -3.3198   | 
 | 22    | 147 | 65535 | 65535 | 65535 | 65535 | 1    | 0.35938  | -3.1387   | 
 | 22    | 148 | 65535 | 65535 | 65535 | 65535 | 1    | 0.27905  | -2.9192   | 
 | 22    | 149 | 65535 | 65535 | 65535 | 65535 | 1    | 0.21521  | -3.3846   | 
 | 22    | 150 | 65535 | 65535 | 65535 | 65535 | 1    | 0.17603  | -3.1755   | 
 | 22    | 151 | 65535 | 65535 | 65535 | 65535 | 1    | 0.081238 | -2.5224   | 
 | 22    | 152 | 65535 | 65535 | 65535 | 65535 | 1    | 0.067871 | -2.886    | 
 | 22    | 153 | 65535 | 65535 | 65535 | 65535 | 1    | 0.03717  | -3.6884   | 
 | -211  | 154 | 65535 | 65535 | 65535 | 65535 | 1    | 1.0781   | 0.51978   | 
